ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
29; 2025-03-06 08:14:43; True; 0.00; 0.00; 0.00; rechts
29; 2025-03-06 08:15:01; False; 194.43; 45.51; 0.00; links
29; 2025-03-06 08:15:51; False; 245.65; 30.67; 0.00; links
29; 2025-03-06 08:15:58; False; 214.47; 43.03; 0.00; links
29; 2025-03-06 08:16:27; True; 0.00; 0.00; 0.00; rechts
29; 2025-03-06 08:16:32; False; 319.61; 28.44; 0.00; links
29; 2025-03-06 08:16:37; False; 237.04; 23.83; 0.00; links
29; 2025-03-06 08:16:41; False; 191.29; 26.66; 0.00; links
29; 2025-03-06 08:16:46; False; 230.60; 44.83; 0.00; links
29; 2025-03-06 08:16:54; False; 248.07; 38.94; 0.00; links
29; 2025-03-06 08:17:03; False; 226.54; 32.49; 0.00; links
29; 2025-03-06 08:17:07; True; 0.00; 0.00; 0.00; rechts
29; 2025-03-06 08:17:07; False; 1.53; 178.53; 0.00; rechts
29; 2025-03-06 08:17:13; False; 262.06; 40.54; 0.00; links
29; 2025-03-06 08:17:17; False; 205.79; 42.42; 0.00; links
29; 2025-03-06 08:17:26; False; 200.14; 34.01; 0.00; links
