ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
19; 2025-02-19 10:47:42; False; 14.67; 43.69; 0.00; rechts
19; 2025-02-19 10:47:48; False; 11.65; 68.70; 0.00; rechts
19; 2025-02-19 10:47:53; False; 1.09; 170.97; 0.00; links
19; 2025-02-19 10:48:19; True; 0.00; 0.00; 0.00; rechts
19; 2025-02-19 10:48:21; True; 0.00; 0.00; 0.00; rechts
19; 2025-02-19 10:48:22; True; 0.00; 0.00; 0.00; rechts
19; 2025-02-19 10:48:31; False; 114.17; 4.53; 0.00; links
19; 2025-02-19 10:48:38; True; 366.85; 1.74; 0.00; links
19; 2025-02-19 10:48:45; False; 353.99; 2.66; 0.00; links
19; 2025-02-19 10:48:50; False; 369.58; 8.08; 0.00; links
19; 2025-02-19 10:48:59; False; 340.76; 6.44; 0.00; links
19; 2025-02-19 10:49:08; False; 336.86; 4.47; 0.00; links
19; 2025-02-19 10:49:15; False; 340.59; 5.84; 0.00; links
19; 2025-02-19 10:49:20; False; 350.44; 8.11; 0.00; links
19; 2025-02-19 10:49:24; False; 365.68; 9.04; 0.00; links
19; 2025-02-19 10:49:34; False; 343.71; 11.23; 0.00; links
19; 2025-02-19 10:49:40; False; 91.43; 81.91; 0.00; rechts
19; 2025-02-19 10:49:50; False; 35.52; 130.75; 0.00; rechts
19; 2025-02-19 10:49:54; False; 367.64; 14.08; 0.00; links
19; 2025-02-19 10:49:59; False; 343.37; 6.61; 0.00; links
19; 2025-02-19 10:50:04; False; 15.66; 14.05; 0.00; links
19; 2025-02-19 10:50:06; False; 5.89; 4.75; 0.00; links
19; 2025-02-19 10:50:08; False; 21.47; 119.77; 0.00; links
19; 2025-02-19 10:50:14; False; 334.72; 14.21; 0.00; links
19; 2025-02-19 10:50:21; False; 307.85; 8.17; 0.00; links
19; 2025-02-19 10:50:26; False; 334.99; 5.75; 0.00; links
19; 2025-02-19 10:50:34; False; 29.06; 59.53; 0.00; rechts
