ID; Date; Success; Distance; Fall Velocity; Pass Time
59; 2025-02-13 09:24:38; False; 1,21; 0,00; 1,50
59; 2025-02-13 09:24:51; False; 0,64; 0,00; 1,50
59; 2025-02-13 09:25:06; False; 0,72; 0,00; 1,50
59; 2025-02-13 09:25:23; False; 0,31; 0,00; 1,50
59; 2025-02-13 09:26:05; False; 0,04; 0,00; 1,50
59; 2025-02-13 09:26:19; False; 0,08; 0,00; 1,50
59; 2025-02-13 09:26:30; False; 0,53; 0,00; 1,50
59; 2025-02-13 09:26:53; False; 0,22; 0,00; 1,50
59; - ;Reset Count; 8
