ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
53; 2025-02-13 09:02:05; False; 6,27; 56,67; 0,00; links
53; 2025-02-13 09:02:16; True; 2,07; 36,57; 0,00; rechts
53; 2025-02-13 09:02:16; False; 0,95; 148,06; 0,00; rechts
53; 2025-02-13 09:02:22; False; 10,15; 139,90; 0,00; rechts
53; 2025-02-13 09:02:25; False; 24,09; 38,90; 0,00; rechts
53; 2025-02-13 09:02:45; True; 0,00; 0,00; 0,00; rechts
53; 2025-02-13 09:02:46; False; 56,56; 109,40; 0,00; links
53; 2025-02-13 09:02:55; False; 3,46; 174,28; 0,00; links
53; 2025-02-13 09:03:03; True; 0,27; 153,03; 0,00; rechts
53; 2025-02-13 09:03:06; False; 2,66; 169,46; 0,00; links
53; 2025-02-13 09:03:18; False; 8,29; 6,57; 0,00; rechts
53; 2025-02-13 09:03:23; False; 141,52; 24,05; 0,00; rechts
53; 2025-02-13 09:03:31; True; 9,21; 21,92; 0,00; rechts
53; 2025-02-13 09:03:32; False; 9,82; 152,29; 0,00; rechts
53; 2025-02-13 09:03:34; True; 0,00; 0,00; 0,00; rechts
53; 2025-02-13 09:03:34; False; 13,25; 141,68; 0,00; rechts
53; 2025-02-13 09:03:41; True; 285,81; 4,03; 0,00; rechts
53; 2025-02-13 09:03:49; False; 7,15; 154,14; 0,00; rechts
53; 2025-02-13 09:03:55; False; 25,97; 156,03; 0,00; links
53; 2025-02-13 09:03:58; False; 13,42; 48,90; 0,00; rechts
53; 2025-02-13 09:04:02; True; 194,51; 3,76; 0,00; links
53; 2025-02-13 09:04:08; False; 39,42; 8,99; 0,00; links
53; 2025-02-13 09:04:12; True; 27,10; 6,73; 0,00; links
53; 2025-02-13 09:04:18; False; 3,32; 17,20; 0,00; rechts
53; 2025-02-13 09:04:20; True; 85,60; 18,45; 0,00; links
53; 2025-02-13 09:04:23; True; 128,42; 3,24; 0,00; links
53; 2025-02-13 09:04:27; False; 42,70; 5,96; 0,00; links
53; 2025-02-13 09:04:32; False; 153,05; 3,57; 0,00; links
53; 2025-02-13 09:04:36; False; 161,56; 7,58; 0,00; links
53; 2025-02-13 09:04:42; True; 59,09; 1,43; 0,00; links
53; 2025-02-13 09:04:51; False; 68,70; 28,47; 0,00; links
53; 2025-02-13 09:04:54; False; 219,50; 27,26; 0,00; links
53; 2025-02-13 09:04:58; True; 2,48; 0,00; 0,00; rechts
