ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
46; 2025-02-13 08:45:55; False; 9,57; 14,30; 0,00; links
46; 2025-02-13 08:46:03; False; 13,90; 20,42; 0,00; links
46; 2025-02-13 08:46:07; False; 319,51; 6,09; 0,00; links
46; 2025-02-13 08:46:14; False; 347,86; 7,68; 0,00; links
46; 2025-02-13 08:46:24; False; 316,03; 8,04; 0,00; links
46; 2025-02-13 08:46:29; False; 309,70; 12,28; 0,00; links
46; 2025-02-13 08:46:31; False; 22,39; 94,44; 0,00; rechts
46; 2025-02-13 08:46:34; False; 314,29; 8,19; 0,00; links
46; 2025-02-13 08:46:40; False; 311,15; 11,47; 0,00; links
46; 2025-02-13 08:46:44; False; 335,92; 9,22; 0,00; links
46; 2025-02-13 08:46:49; False; 335,24; 13,46; 0,00; links
46; 2025-02-13 08:46:49; True; 0,25; 135,49; 0,00; rechts
46; 2025-02-13 08:46:55; False; 304,77; 2,71; 0,00; links
46; 2025-02-13 08:47:01; False; 266,78; 3,01; 0,00; links
46; 2025-02-13 08:47:05; False; 348,91; 16,91; 0,00; links
46; 2025-02-13 08:47:06; True; 0,00; 0,00; 0,00; rechts
46; 2025-02-13 08:47:10; False; 370,50; 10,14; 0,00; links
46; 2025-02-13 08:47:12; True; 0,00; 0,00; 0,00; rechts
46; 2025-02-13 08:47:15; False; 377,63; 8,14; 0,00; links
46; 2025-02-13 08:47:19; False; 35,07; 28,82; 0,00; rechts
46; 2025-02-13 08:47:24; False; 385,35; 4,51; 0,00; links
46; 2025-02-13 08:47:29; False; 329,62; 17,64; 0,00; links
46; 2025-02-13 08:47:34; False; 235,36; 6,56; 0,00; links
46; 2025-02-13 08:47:35; True; 0,00; 0,00; 0,00; rechts
46; 2025-02-13 08:47:39; False; 335,28; 6,46; 0,00; links
46; 2025-02-13 08:47:49; False; 11,76; 17,24; 0,00; links
46; 2025-02-13 08:47:51; False; 415,80; 6,15; 0,00; links
46; 2025-02-13 08:47:53; True; 1,16; 142,09; 0,00; rechts
46; 2025-02-13 08:47:59; False; 325,06; 13,97; 0,00; links
46; 2025-02-13 08:48:00; False; 16,23; 93,57; 0,00; links
46; 2025-02-13 08:48:06; False; 3,00; 30,79; 0,00; links
46; 2025-02-13 08:48:10; False; 378,02; 5,77; 0,00; links
46; 2025-02-13 08:48:14; False; 322,91; 6,27; 0,00; links
46; 2025-02-13 08:48:19; True; 6,45; 8,98; 0,00; links
46; 2025-02-13 08:48:20; True; 6,11; 4,84; 0,00; links
46; 2025-02-13 08:48:23; False; 362,40; 1,76; 0,00; links
46; 2025-02-13 08:48:26; False; 362,43; 7,62; 0,00; links
46; 2025-02-13 08:48:29; False; 49,68; 16,45; 0,00; rechts
