ID; Date; Success; Distance; Fall Velocity; Pass Time
53; 2025-02-13 09:06:54; False; 0,01; 0,00; 1,50
53; 2025-02-13 09:07:04; False; 1,08; 0,00; 1,50
53; - ;Reset Count; 3
