ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
49; 2025-02-27 08:53:11; False; 37.42; 4.22; 0.00; links
49; 2025-02-27 08:53:17; False; 0.94; 4.87; 0.00; links
49; 2025-02-27 08:53:20; False; 8.64; 2.86; 0.00; rechts
49; 2025-02-27 08:53:24; False; 18.47; 5.93; 0.00; links
49; 2025-02-27 08:53:40; False; 348.37; 9.45; 0.00; links
49; 2025-02-27 08:53:48; False; 382.69; 2.92; 0.00; links
49; 2025-02-27 08:53:52; False; 296.45; 1.57; 0.00; links
49; 2025-02-27 08:53:59; False; 338.04; 3.06; 0.00; links
49; 2025-02-27 08:54:03; False; 203.94; 6.98; 0.00; links
49; 2025-02-27 08:54:08; False; 349.95; 4.02; 0.00; links
49; 2025-02-27 08:54:12; False; 14.68; 3.00; 0.00; rechts
49; 2025-02-27 08:54:15; True; 413.77; 1.78; 0.00; links
49; 2025-02-27 08:54:20; False; 329.40; 2.25; 0.00; links
49; 2025-02-27 08:54:23; False; 77.77; 2.79; 0.00; rechts
49; 2025-02-27 08:54:31; False; 321.25; 3.29; 0.00; links
49; 2025-02-27 08:54:36; False; 364.81; 0.44; 0.00; links
49; 2025-02-27 08:54:40; False; 335.44; 6.29; 0.00; links
49; 2025-02-27 08:54:44; False; 347.72; 5.82; 0.00; links
49; 2025-02-27 08:54:47; False; 17.19; 5.60; 0.00; rechts
49; 2025-02-27 08:54:51; False; 55.96; 0.69; 0.00; links
49; 2025-02-27 08:54:57; False; 114.32; 2.47; 0.00; links
49; 2025-02-27 08:55:02; False; 79.84; 4.09; 0.00; links
49; 2025-02-27 08:55:06; False; 342.05; 6.19; 0.00; links
49; 2025-02-27 08:55:10; False; 341.34; 7.91; 0.00; links
49; 2025-02-27 08:55:13; False; 155.53; 4.93; 0.00; links
49; 2025-02-27 08:55:18; False; 27.31; 1.22; 0.00; rechts
49; 2025-02-27 08:55:23; False; 376.83; 3.38; 0.00; links
49; 2025-02-27 08:55:27; False; 391.94; 1.64; 0.00; links
49; 2025-02-27 08:55:33; False; 258.72; 2.74; 0.00; links
49; 2025-02-27 08:55:37; False; 177.02; 8.44; 0.00; links
49; 2025-02-27 08:55:41; True; 181.55; 4.81; 0.00; links
49; 2025-02-27 08:55:45; True; 289.28; 1.37; 0.00; links
49; 2025-02-27 08:55:49; True; 58.32; 1.82; 0.00; links
49; 2025-02-27 08:55:53; False; 357.97; 3.41; 0.00; links
49; 2025-02-27 08:55:56; True; 122.41; 3.40; 0.00; links
49; 2025-02-27 08:55:59; False; 229.89; 1.94; 0.00; links
