ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
53; 2025-02-20 09:09:25; False; 30.63; 18.87; 0.00; rechts
53; 2025-02-20 09:09:26; True; 0.00; 0.00; 0.00; rechts
53; 2025-02-20 09:10:48; True; 5.22; 7.09; 0.00; links
53; 2025-02-20 09:10:50; False; 25.37; 137.01; 0.00; rechts
53; 2025-02-20 09:10:53; True; 15.47; 6.87; 0.00; rechts
53; 2025-02-20 09:10:58; False; 22.12; 5.91; 0.00; rechts
53; 2025-02-20 09:11:02; True; 6.52; 5.13; 0.00; rechts
53; 2025-02-20 09:11:03; False; 3.42; 160.78; 0.00; rechts
53; 2025-02-20 09:11:06; False; 128.17; 15.74; 0.00; links
53; 2025-02-20 09:11:10; True; 7.02; 2.11; 0.00; rechts
53; 2025-02-20 09:11:15; False; 2.61; 20.50; 0.00; links
53; 2025-02-20 09:11:18; True; 19.75; 3.85; 0.00; rechts
53; 2025-02-20 09:11:28; True; 22.51; 2.05; 0.00; links
53; 2025-02-20 09:11:30; True; 108.34; 7.48; 0.00; rechts
53; 2025-02-20 09:11:35; True; 138.16; 12.30; 0.00; rechts
53; 2025-02-20 09:11:38; True; 18.94; 4.55; 0.00; links
53; 2025-02-20 09:11:39; True; 1.96; 0.00; 0.00; rechts
53; 2025-02-20 09:11:41; False; 48.08; 147.51; 0.00; links
53; 2025-02-20 09:11:47; False; 3.04; 10.61; 0.00; rechts
53; 2025-02-20 09:11:56; False; 51.21; 5.45; 0.00; links
