ID; Date; Success; Distance; Fall Velocity; Pass Time
42; 2025-03-06 08:48:35; False; 4.72; 0.00; 1.50
42; 2025-03-06 08:49:34; False; 0.06; 0.00; 1.50
42; - ;Reset Count; 18
