ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
42; 2025-03-06 08:45:31; False; 372.55; 14.15; 0.00; links
42; 2025-03-06 08:45:34; False; 0.92; 180.00; 0.00; rechts
42; 2025-03-06 08:45:39; False; 23.85; 6.69; 0.00; links
42; 2025-03-06 08:45:39; True; 2.01; 157.98; 0.00; rechts
42; 2025-03-06 08:45:49; False; 21.50; 28.66; 0.00; links
42; 2025-03-06 08:45:58; False; 352.63; 25.90; 0.00; links
42; 2025-03-06 08:46:03; False; 177.71; 18.22; 0.00; links
42; 2025-03-06 08:46:09; False; 180.98; 4.29; 0.00; links
42; 2025-03-06 08:46:22; False; 16.44; 47.80; 0.00; rechts
42; 2025-03-06 08:46:30; False; 370.53; 30.15; 0.00; links
42; 2025-03-06 08:46:35; False; 443.44; 4.63; 0.00; links
42; 2025-03-06 08:46:45; False; 221.31; 4.02; 0.00; links
42; 2025-03-06 08:46:51; False; 7.45; 43.93; 0.00; links
42; 2025-03-06 08:46:57; False; 160.75; 22.71; 0.00; links
42; 2025-03-06 08:47:07; False; 4.55; 47.83; 0.00; rechts
42; 2025-03-06 08:47:12; False; 8.47; 41.53; 0.00; links
42; 2025-03-06 08:47:37; False; 389.64; 9.36; 0.00; links
42; 2025-03-06 08:47:41; False; 32.09; 2.59; 0.00; rechts
42; 2025-03-06 08:47:47; False; 1.93; 180.00; 0.00; rechts
42; 2025-03-06 08:47:52; False; 29.02; 119.38; 0.00; links
42; 2025-03-06 08:48:02; False; 375.53; 10.92; 0.00; links
42; 2025-03-06 08:48:06; False; 37.93; 10.53; 0.00; rechts
42; 2025-03-06 08:48:12; False; 382.97; 11.13; 0.00; links
