ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
1; 2025-03-05 10:06:08; False; 178.02; 7.96; 0.00; rechts
1; 2025-03-05 10:06:10; False; 10.71; 171.13; 0.00; rechts
1; 2025-03-05 10:06:15; False; 348.22; 25.10; 0.00; rechts
1; 2025-03-05 10:06:22; False; 170.97; 12.10; 0.00; rechts
1; 2025-03-05 10:06:27; False; 121.53; 13.01; 0.00; rechts
1; 2025-03-05 10:06:33; False; 199.86; 31.00; 0.00; rechts
1; 2025-03-05 10:06:41; False; 57.79; 5.70; 0.00; links
1; 2025-03-05 10:06:46; False; 315.65; 32.82; 0.00; links
1; 2025-03-05 10:06:52; False; 45.57; 22.32; 0.00; links
1; 2025-03-05 10:07:00; False; 356.22; 8.70; 0.00; links
1; 2025-03-05 10:07:14; False; 203.65; 15.02; 0.00; rechts
1; 2025-03-05 10:07:50; False; 355.52; 23.43; 0.00; links
1; 2025-03-05 10:08:11; False; 170.12; 64.13; 0.00; links
1; 2025-03-05 10:08:23; False; 171.35; 20.86; 0.00; links
1; 2025-03-05 10:08:31; False; 78.69; 70.20; 0.00; links
1; 2025-03-05 10:08:36; False; 117.15; 30.91; 0.00; links
1; 2025-03-05 10:08:41; False; 160.31; 15.67; 0.00; links
1; 2025-03-05 10:08:45; False; 120.19; 39.27; 0.00; links
