ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
27; 2025-03-05 10:49:52; False; 6.86; 20.33; 0.00; links
27; 2025-03-05 10:49:58; False; 27.03; 6.77; 0.00; links
27; 2025-03-05 10:50:02; False; 18.29; 4.45; 0.00; links
27; 2025-03-05 10:50:05; False; 22.09; 7.15; 0.00; links
27; 2025-03-05 10:50:08; False; 15.56; 9.54; 0.00; links
27; 2025-03-05 10:50:12; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:12; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:21; False; 380.63; 6.15; 0.00; links
27; 2025-03-05 10:50:25; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:28; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:28; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:33; False; 298.30; 9.12; 0.00; links
27; 2025-03-05 10:50:39; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:39; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:40; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:40; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:41; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:41; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:41; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:41; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:42; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:42; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:42; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:43; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:43; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:43; True; 0.03; 166.21; 0.00; rechts
27; 2025-03-05 10:50:43; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:46; True; 0.54; 27.73; 0.00; rechts
27; 2025-03-05 10:50:47; True; 0.04; 0.00; 0.00; rechts
27; 2025-03-05 10:50:47; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:49; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:49; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:49; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:50; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:50; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:50; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:50; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:50; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:50:51; False; 0.61; 171.74; 0.00; rechts
27; 2025-03-05 10:50:55; True; 8.75; 1.57; 0.00; links
27; 2025-03-05 10:50:58; True; 0.02; 6.51; 0.00; rechts
27; 2025-03-05 10:51:00; False; 16.16; 13.27; 0.00; links
27; 2025-03-05 10:51:05; False; 38.04; 14.88; 0.00; rechts
27; 2025-03-05 10:51:15; False; 9.23; 42.66; 0.00; links
27; 2025-03-05 10:51:20; True; 0.14; 12.19; 0.00; rechts
27; 2025-03-05 10:51:23; False; 1.16; 32.25; 0.00; links
27; 2025-03-05 10:51:25; True; 7.12; 10.38; 0.00; links
27; 2025-03-05 10:51:58; True; 0.00; 0.00; 0.00; rechts
27; 2025-03-05 10:52:02; False; 18.89; 10.81; 0.00; links
27; 2025-03-05 10:52:06; False; 39.42; 5.81; 0.00; links
27; 2025-03-05 10:52:09; False; 8.30; 30.17; 0.00; rechts
27; 2025-03-05 10:52:23; False; 2.59; 26.48; 0.00; links
27; 2025-03-05 10:52:27; False; 2.22; 35.72; 0.00; rechts
