ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
10; 2025-02-19 10:25:55; True; 0,00; 0,00; 0,00; rechts
10; 2025-02-19 10:25:56; False; 16,01; 23,71; 0,00; links
10; 2025-02-19 10:26:15; False; 8,45; 10,56; 0,00; rechts
10; 2025-02-19 10:26:18; False; 56,35; 3,09; 0,00; links
10; 2025-02-19 10:26:28; False; 6,90; 50,34; 0,00; links
10; 2025-02-19 10:26:31; False; 40,39; 5,18; 0,00; links
10; 2025-02-19 10:26:34; False; 16,63; 3,66; 0,00; links
10; 2025-02-19 10:26:40; False; 0,36; 140,64; 0,00; rechts
10; 2025-02-19 10:28:15; False; 1,49; 15,90; 0,00; links
10; 2025-02-19 10:28:17; True; 3,46; 3,56; 0,00; links
10; 2025-02-19 10:28:22; False; 109,81; 35,06; 0,00; links
10; 2025-02-19 10:28:30; False; 42,47; 18,01; 0,00; links
10; 2025-02-19 10:28:33; False; 7,81; 6,86; 0,00; links
10; 2025-02-19 10:28:36; False; 4,35; 0,50; 0,00; links
