ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
4; 2025-02-12 19:15:04; False; 4.01; 50.74; 0.00; links
4; 2025-02-12 19:15:04; False; 5.05; 84.89; 0.00; links
4; 2025-02-12 19:15:04; False; 357.30; 35.96; 0.00; links
4; 2025-02-12 19:15:04; False; 359.33; 3.59; 0.00; links
4; 2025-02-12 19:15:04; False; 258.46; 3.69; 0.00; links
4; 2025-02-12 19:15:04; False; 336.17; 2.52; 0.00; links
4; 2025-02-12 19:15:04; False; 358.89; 10.29; 0.00; links
4; 2025-02-12 19:15:04; False; 365.43; 3.19; 0.00; links
4; 2025-02-12 19:15:04; False; 364.51; 11.56; 0.00; rechts
4; 2025-02-12 19:15:04; False; 380.11; 1.52; 0.00; links
4; 2025-02-12 19:15:04; False; 171.41; 15.87; 0.00; links
4; 2025-02-12 19:15:04; False; 11.95; 65.84; 0.00; links
4; 2025-02-12 19:15:04; False; 367.44; 9.65; 0.00; links
4; 2025-02-12 19:15:04; False; 365.10; 7.29; 0.00; links
4; 2025-02-12 19:15:04; False; 439.73; 2.94; 0.00; links
4; 2025-02-12 19:15:04; False; 0.10; 159.90; 0.00; rechts
4; 2025-02-12 19:15:04; False; 427.27; 5.76; 0.00; links
4; 2025-02-12 19:15:04; False; 330.47; 0.94; 0.00; links
4; 2025-02-12 19:15:04; False; 337.42; 1.09; 0.00; links
4; 2025-02-12 19:15:04; False; 346.53; 2.52; 0.00; links
4; 2025-02-12 19:15:04; False; 380.05; 9.41; 0.00; links
4; 2025-02-12 19:15:04; False; 180.63; 6.71; 0.00; links
4; 2025-02-12 19:15:04; False; 337.20; 2.05; 0.00; links
4; 2025-02-12 19:15:04; False; 195.03; 5.97; 0.00; links
9; 2025-02-12 19:31:25; False; 345.35; 7.30; 0.00; links
9; 2025-02-12 19:31:25; False; 364.74; 2.63; 0.00; links
9; 2025-02-12 19:31:25; False; 24.17; 3.81; 0.00; links
9; 2025-02-12 19:31:25; True; 7.65; 2.99; 0.00; links
9; 2025-02-12 19:31:25; True; 16.36; 3.12; 0.00; links
9; 2025-02-12 19:31:25; True; 33.76; 5.37; 0.00; rechts
9; 2025-02-12 19:31:25; False; 61.97; 11.57; 0.00; links
9; 2025-02-12 19:31:25; False; 403.98; 3.78; 0.00; links
9; 2025-02-12 19:31:25; False; 281.74; 2.30; 0.00; links
9; 2025-02-12 19:31:25; False; 380.02; 9.97; 0.00; links
9; 2025-02-12 19:31:25; False; 353.10; 8.89; 0.00; links
9; 2025-02-12 19:31:25; False; 15.87; 13.13; 0.00; links
9; 2025-02-12 19:31:25; False; 1.13; 2.16; 0.00; links
9; 2025-02-12 19:31:25; False; 12.71; 3.94; 0.00; links
9; 2025-02-12 19:31:25; True; 12.71; 5.00; 0.00; links
9; 2025-02-12 19:31:25; True; 31.98; 4.08; 0.00; links
9; 2025-02-12 19:31:25; False; 4.95; 82.03; 0.00; links
9; 2025-02-12 19:31:25; False; 1.19; 67.96; 0.00; links
9; 2025-02-12 19:31:25; False; 9.49; 6.71; 0.00; rechts
9; 2025-02-12 19:31:25; False; 17.13; 6.43; 0.00; links
9; 2025-02-12 19:31:25; True; 0.60; 5.34; 0.00; links
9; 2025-02-12 19:31:25; False; 4.82; 1.70; 0.00; links
9; 2025-02-12 19:31:25; True; 23.35; 3.96; 0.00; links
9; 2025-02-12 19:31:25; False; 116.03; 6.87; 0.00; rechts
9; 2025-02-12 19:31:25; False; 57.26; 11.87; 0.00; links
9; 2025-02-12 19:31:25; False; 0.40; 4.15; 0.00; links
9; 2025-02-12 19:31:25; False; 369.16; 8.40; 0.00; links
9; 2025-02-12 19:31:25; False; 17.70; 7.32; 0.00; links
9; 2025-02-12 19:31:25; True; 13.85; 5.55; 0.00; rechts
9; 2025-02-12 19:31:25; True; 8.55; 2.11; 0.00; rechts
9; 2025-02-12 19:31:25; True; 1.75; 4.41; 0.00; links
9; 2025-02-12 19:31:25; True; 3.60; 5.56; 0.00; links
9; 2025-02-12 19:31:25; False; 1.12; 4.88; 0.00; links
9; 2025-02-12 19:31:25; False; 28.44; 4.17; 0.00; rechts
9; 2025-02-12 19:31:25; False; 40.39; 6.98; 0.00; links
