ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
55; 2025-02-13 09:07:20; False; 377.44; 37.76; 0.00; links
55; 2025-02-13 09:07:25; False; 370.21; 14.63; 0.00; links
55; 2025-02-13 09:07:30; False; 383.78; 11.44; 0.00; links
55; 2025-02-13 09:07:35; False; 381.98; 13.61; 0.00; links
55; 2025-02-13 09:07:39; False; 365.68; 21.41; 0.00; links
55; 2025-02-13 09:07:44; False; 376.98; 13.18; 0.00; links
55; 2025-02-13 09:07:49; True; 0.05; 84.25; 0.00; rechts
55; 2025-02-13 09:07:50; False; 3.31; 141.69; 0.00; links
55; 2025-02-13 09:07:58; False; 3.54; 82.63; 0.00; rechts
55; 2025-02-13 09:08:01; False; 3.21; 124.82; 0.00; rechts
55; 2025-02-13 09:08:18; False; 354.17; 44.40; 0.00; links
55; 2025-02-13 09:09:13; False; 215.96; 5.34; 0.00; links
55; 2025-02-13 09:09:19; False; 393.83; 8.93; 0.00; links
55; 2025-02-13 09:09:23; False; 364.48; 18.65; 0.00; links
55; 2025-02-13 09:09:27; False; 142.26; 7.65; 0.00; links
55; 2025-02-13 09:09:34; False; 418.27; 3.87; 0.00; links
55; 2025-02-13 09:09:41; False; 440.67; 4.18; 0.00; links
55; 2025-02-13 09:09:47; False; 559.03; 4.94; 0.00; links
55; 2025-02-13 09:09:48; False; 0.62; 129.51; 0.00; links
55; 2025-02-13 09:09:54; False; 366.71; 9.93; 0.00; links
55; 2025-02-13 09:09:59; False; 741.99; 7.42; 0.00; links
