ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
47; 2025-02-13 08:51:48; False; 345.71; 10.17; 0.00; links
47; 2025-02-13 08:51:57; False; 448.65; 5.06; 0.00; links
47; 2025-02-13 08:52:03; False; 7.66; 163.86; 0.00; rechts
47; 2025-02-13 08:52:17; False; 378.41; 7.64; 0.00; links
47; 2025-02-13 08:52:24; True; 356.66; 3.92; 0.00; links
47; 2025-02-13 08:52:31; False; 858.40; 3.54; 0.00; links
47; 2025-02-13 08:52:42; False; 717.35; 6.27; 0.00; links
47; 2025-02-13 08:52:47; True; 355.45; 4.39; 0.00; links
47; 2025-02-13 08:52:51; True; 358.17; 3.83; 0.00; links
47; 2025-02-13 08:52:53; False; 381.17; 5.87; 0.00; links
47; 2025-02-13 08:52:57; False; 433.54; 8.04; 0.00; rechts
47; 2025-02-13 08:53:01; False; 431.40; 3.48; 0.00; rechts
47; 2025-02-13 08:53:05; False; 371.67; 2.19; 0.00; rechts
47; 2025-02-13 08:53:08; False; 388.84; 7.55; 0.00; links
47; 2025-02-13 08:53:10; False; 4.31; 54.72; 0.00; links
47; 2025-02-13 08:53:16; True; 373.00; 2.38; 0.00; links
47; 2025-02-13 08:53:20; False; 400.26; 5.46; 0.00; links
47; 2025-02-13 08:53:23; True; 339.56; 4.73; 0.00; rechts
47; 2025-02-13 08:53:27; True; 382.76; 3.91; 0.00; rechts
47; 2025-02-13 08:53:31; True; 435.04; 2.71; 0.00; links
47; 2025-02-13 08:53:35; False; 1.73; 7.54; 0.00; rechts
47; 2025-02-13 08:53:39; False; 7.33; 15.96; 0.00; rechts
47; 2025-02-13 08:53:43; False; 313.19; 0.70; 0.00; links
47; 2025-02-13 08:53:46; False; 347.90; 5.69; 0.00; links
47; 2025-02-13 08:53:49; True; 369.91; 2.98; 0.00; links
47; 2025-02-13 08:53:52; False; 368.33; 1.82; 0.00; links
47; 2025-02-13 08:53:55; False; 379.40; 9.43; 0.00; links
47; 2025-02-13 08:53:59; False; 397.76; 2.72; 0.00; links
47; 2025-02-13 08:54:02; False; 494.15; 3.84; 0.00; links
47; 2025-02-13 08:54:07; False; 328.34; 8.28; 0.00; links
47; 2025-02-13 08:54:12; True; 340.10; 3.59; 0.00; rechts
47; 2025-02-13 08:54:15; False; 333.96; 3.75; 0.00; rechts
47; 2025-02-13 08:54:18; False; 369.62; 1.89; 0.00; links
47; 2025-02-13 08:54:21; True; 359.88; 2.66; 0.00; links
47; 2025-02-13 08:54:24; True; 391.78; 2.90; 0.00; links
47; 2025-02-13 08:54:27; False; 729.23; 3.00; 0.00; links
