ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
7; 2025-02-19 10:17:29; False; 11.57; 31.68; 0.00; links
7; 2025-02-19 10:17:31; True; 0.00; 0.00; 0.00; rechts
7; 2025-02-19 10:17:39; True; 0.00; 0.00; 0.00; rechts
7; 2025-02-19 10:17:42; False; 326.06; 3.94; 0.00; links
7; 2025-02-19 10:17:46; False; 344.80; 4.86; 0.00; rechts
7; 2025-02-19 10:17:55; False; 257.36; 0.47; 0.00; rechts
7; 2025-02-19 10:18:00; False; 298.39; 5.82; 0.00; rechts
7; 2025-02-19 10:18:05; False; 309.55; 8.24; 0.00; rechts
7; 2025-02-19 10:18:11; False; 312.66; 6.55; 0.00; links
7; 2025-02-19 10:18:16; False; 307.13; 2.57; 0.00; rechts
7; 2025-02-19 10:18:20; True; 0.25; 68.70; 0.00; links
7; 2025-02-19 10:18:22; False; 375.83; 10.25; 0.00; rechts
7; 2025-02-19 10:18:38; True; 221.38; 1.24; 0.00; rechts
7; 2025-02-19 10:18:52; False; 307.12; 12.29; 0.00; rechts
7; 2025-02-19 10:18:57; False; 291.49; 2.77; 0.00; rechts
7; 2025-02-19 10:19:23; True; 0.00; 0.00; 0.00; rechts
7; 2025-02-19 10:19:23; True; 0.46; 115.57; 0.00; rechts
7; 2025-02-19 10:19:32; True; 0.00; 0.00; 0.00; rechts
7; 2025-02-19 10:20:01; False; 293.92; 6.79; 0.00; rechts
7; 2025-02-19 10:20:12; False; 268.43; 3.27; 0.00; rechts
7; 2025-02-19 10:20:16; False; 330.84; 6.74; 0.00; rechts
7; 2025-02-19 10:20:20; False; 112.58; 3.88; 0.00; rechts
