ID,Date,Points,Source
37, 2025-02-13 08:22:22,2,Tischtennis_37.csv
33, 2025-02-13 08:22:33,1,Tischtennis_33.csv
33, 2025-02-13 08:22:38,1,Tischtennis_33.csv
33, 2025-02-13 08:22:43,8,Tischtennis_33.csv
36, 2025-02-13 08:22:47,1,Tischtennis_36.csv
33, 2025-02-13 08:22:47,1,Tischtennis_33.csv
37, 2025-02-13 08:22:50,3,Tischtennis_37.csv
33, 2025-02-13 08:22:52,2,Tischtennis_33.csv
33, 2025-02-13 08:22:57,4,Tischtennis_33.csv
37, 2025-02-13 08:23:00,1,Tischtennis_37.csv
37, 2025-02-13 08:23:04,1,Tischtennis_37.csv
37, 2025-02-13 08:23:11,4,Tischtennis_37.csv
37, 2025-02-13 08:23:16,1,Tischtennis_37.csv
36, 2025-02-13 08:23:24,2,Tischtennis_36.csv
36, 2025-02-13 08:23:32,4,Tischtennis_36.csv
36, 2025-02-13 08:23:32,1,Tischtennis_36.csv
36, 2025-02-13 08:23:44,8,Tischtennis_36.csv
36, 2025-02-13 08:23:59,1,Tischtennis_36.csv
37, 2025-02-13 08:24:00,2,Tischtennis_37.csv
37, 2025-02-13 08:24:06,1,Tischtennis_37.csv
36, 2025-02-13 08:24:18,2,Tischtennis_36.csv
36, 2025-02-13 08:24:32,1,Tischtennis_36.csv
36, 2025-02-13 08:24:39,1,Tischtennis_36.csv
36, 2025-02-13 08:24:39,2,Tischtennis_36.csv
36, 2025-02-13 08:24:45,3,Tischtennis_36.csv
36, 2025-02-13 08:24:54,2,Tischtennis_36.csv
38, 2025-02-13 08:31:48,2,Tischtennis_38.csv
38, 2025-02-13 08:32:02,10,Tischtennis_38.csv
38, 2025-02-13 08:32:06,1,Tischtennis_38.csv
38, 2025-02-13 08:32:11,4,Tischtennis_38.csv
38, 2025-02-13 08:32:19,7,Tischtennis_38.csv
38, 2025-02-13 08:32:23,1,Tischtennis_38.csv
38, 2025-02-13 08:32:23,1,Tischtennis_38.csv
38, 2025-02-13 08:32:27,2,Tischtennis_38.csv
38, 2025-02-13 08:32:34,14,Tischtennis_38.csv
38, 2025-02-13 08:32:48,19,Tischtennis_38.csv
38, 2025-02-13 08:32:56,5,Tischtennis_38.csv
38, 2025-02-13 08:33:02,1,Tischtennis_38.csv
41, 2025-02-13 08:33:06,3,Tischtennis_41.csv
38, 2025-02-13 08:33:08,7,Tischtennis_38.csv
38, 2025-02-13 08:33:16,5,Tischtennis_38.csv
38, 2025-02-13 08:33:21,3,Tischtennis_38.csv
38, 2025-02-13 08:33:26,4,Tischtennis_38.csv
38, 2025-02-13 08:33:32,6,Tischtennis_38.csv
38, 2025-02-13 08:33:41,4,Tischtennis_38.csv
38, 2025-02-13 08:33:42,2,Tischtennis_38.csv
41, 2025-02-13 08:33:44,1,Tischtennis_41.csv
38, 2025-02-13 08:33:47,3,Tischtennis_38.csv
38, 2025-02-13 08:33:56,18,Tischtennis_38.csv
38, 2025-02-13 08:34:02,7,Tischtennis_38.csv
38, 2025-02-13 08:34:06,4,Tischtennis_38.csv
42, 2025-02-13 08:34:13,1,Tischtennis_42.csv
38, 2025-02-13 08:34:16,18,Tischtennis_38.csv
42, 2025-02-13 08:34:22,1,Tischtennis_42.csv
38, 2025-02-13 08:34:23,6,Tischtennis_38.csv
41, 2025-02-13 08:34:23,10,Tischtennis_41.csv
38, 2025-02-13 08:34:27,2,Tischtennis_38.csv
41, 2025-02-13 08:34:54,5,Tischtennis_41.csv
42, 2025-02-13 08:34:55,1,Tischtennis_42.csv
42, 2025-02-13 08:35:40,1,Tischtennis_42.csv
42, 2025-02-13 08:35:43,1,Tischtennis_42.csv
42, 2025-02-13 08:35:45,1,Tischtennis_42.csv
42, 2025-02-13 08:35:54,1,Tischtennis_42.csv
42, 2025-02-13 08:35:57,1,Tischtennis_42.csv
42, 2025-02-13 08:36:01,4,Tischtennis_42.csv
42, 2025-02-13 08:36:09,11,Tischtennis_42.csv
42, 2025-02-13 08:36:15,4,Tischtennis_42.csv
42, 2025-02-13 08:36:17,2,Tischtennis_42.csv
44, 2025-02-13 08:36:22,1,Tischtennis_44.csv
44, 2025-02-13 08:36:59,1,Tischtennis_44.csv
44, 2025-02-13 08:38:22,1,Tischtennis_44.csv
44, 2025-02-13 08:38:38,1,Tischtennis_44.csv
45, 2025-02-13 08:39:04,1,Tischtennis_45.csv
45, 2025-02-13 08:39:12,1,Tischtennis_45.csv
45, 2025-02-13 08:39:40,1,Tischtennis_45.csv
45, 2025-02-13 08:39:57,2,Tischtennis_45.csv
46, 2025-02-13 08:40:06,2,Tischtennis_46.csv
