ID,Date,Points,Source
33, 2025-02-13 08:25:16,1,TischtennisSeite_33.csv
37, 2025-02-13 08:25:17,1,TischtennisSeite_37.csv
36, 2025-02-13 08:25:23,1,TischtennisSeite_36.csv
37, 2025-02-13 08:25:23,1,TischtennisSeite_37.csv
37, 2025-02-13 08:25:27,1,TischtennisSeite_37.csv
36, 2025-02-13 08:25:29,1,TischtennisSeite_36.csv
33, 2025-02-13 08:25:29,1,TischtennisSeite_33.csv
33, 2025-02-13 08:25:32,1,TischtennisSeite_33.csv
36, 2025-02-13 08:25:50,1,TischtennisSeite_36.csv
36, 2025-02-13 08:25:51,2,TischtennisSeite_36.csv
33, 2025-02-13 08:25:53,1,TischtennisSeite_33.csv
33, 2025-02-13 08:25:57,2,TischtennisSeite_33.csv
36, 2025-02-13 08:26:07,1,TischtennisSeite_36.csv
37, 2025-02-13 08:26:15,1,TischtennisSeite_37.csv
36, 2025-02-13 08:26:25,1,TischtennisSeite_36.csv
37, 2025-02-13 08:26:26,1,TischtennisSeite_37.csv
36, 2025-02-13 08:26:29,1,TischtennisSeite_36.csv
36, 2025-02-13 08:26:49,1,TischtennisSeite_36.csv
36, 2025-02-13 08:27:00,1,TischtennisSeite_36.csv
36, 2025-02-13 08:27:00,1,TischtennisSeite_36.csv
36, 2025-02-13 08:27:18,2,TischtennisSeite_36.csv
36, 2025-02-13 08:27:25,1,TischtennisSeite_36.csv
36, 2025-02-13 08:27:45,1,TischtennisSeite_36.csv
36, 2025-02-13 08:27:53,1,TischtennisSeite_36.csv
38, 2025-02-13 08:35:04,1,TischtennisSeite_38.csv
38, 2025-02-13 08:35:10,1,TischtennisSeite_38.csv
38, 2025-02-13 08:35:19,2,TischtennisSeite_38.csv
38, 2025-02-13 08:35:26,3,TischtennisSeite_38.csv
38, 2025-02-13 08:35:29,1,TischtennisSeite_38.csv
41, 2025-02-13 08:35:43,1,TischtennisSeite_41.csv
41, 2025-02-13 08:35:46,2,TischtennisSeite_41.csv
41, 2025-02-13 08:35:48,2,TischtennisSeite_41.csv
38, 2025-02-13 08:35:58,1,TischtennisSeite_38.csv
38, 2025-02-13 08:35:59,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:03,1,TischtennisSeite_38.csv
