ID; Date; Success; Distance; Fall Velocity; Pass Time
54; 2025-02-27 09:11:44; False; 8.79; 0.00; 1.50
54; 2025-02-27 09:12:15; False; 2.24; 0.00; 1.50
54; - ;Reset Count; 20
