ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
47; 2025-02-27 08:50:24; False; 403.13; 5.37; 0.00; links
47; 2025-02-27 08:50:36; True; 814.18; 7.31; 0.00; links
47; 2025-02-27 08:50:40; True; 310.25; 2.59; 0.00; links
47; 2025-02-27 08:50:44; False; 461.08; 1.63; 0.00; links
47; 2025-02-27 08:50:55; True; 383.55; 3.05; 0.00; links
47; 2025-02-27 08:51:00; False; 683.46; 4.94; 0.00; links
47; 2025-02-27 08:51:04; False; 355.84; 20.70; 0.00; links
47; 2025-02-27 08:51:25; True; 371.09; 4.10; 0.00; links
47; 2025-02-27 08:51:27; False; 693.51; 3.04; 0.00; links
47; 2025-02-27 08:51:42; False; 232.70; 8.48; 0.00; links
47; 2025-02-27 08:51:47; False; 269.91; 5.67; 0.00; links
47; 2025-02-27 08:51:48; True; 12.99; 119.15; 0.00; rechts
47; 2025-02-27 08:51:49; False; 10.52; 118.08; 0.00; links
47; 2025-02-27 08:51:55; False; 353.62; 5.79; 0.00; links
47; 2025-02-27 08:52:00; False; 381.79; 3.40; 0.00; links
47; 2025-02-27 08:52:05; True; 361.89; 4.27; 0.00; links
47; 2025-02-27 08:52:09; False; 377.64; 3.74; 0.00; links
47; 2025-02-27 08:52:12; False; 382.97; 2.76; 0.00; links
47; 2025-02-27 08:52:14; False; 441.60; 8.85; 0.00; links
47; 2025-02-27 08:52:28; False; 363.97; 3.27; 0.00; links
47; 2025-02-27 08:52:35; False; 411.09; 6.21; 0.00; links
47; 2025-02-27 08:52:36; False; 18.32; 125.78; 0.00; rechts
47; 2025-02-27 08:52:41; True; 375.53; 4.45; 0.00; links
47; 2025-02-27 08:52:44; True; 429.77; 4.79; 0.00; links
47; 2025-02-27 08:52:47; False; 373.98; 10.29; 0.00; links
47; 2025-02-27 08:52:53; True; 0.00; 0.00; 0.00; rechts
47; 2025-02-27 08:52:58; False; 4.72; 26.40; 0.00; links
47; 2025-02-27 08:53:10; False; 371.00; 11.54; 0.00; links
