ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
37; 2025-03-06 08:28:34; False; 306,93; 8,62; 0,00; rechts
37; 2025-03-06 08:28:39; False; 338,91; 6,26; 0,00; rechts
37; 2025-03-06 08:28:44; False; 9,25; 55,76; 0,00; links
37; 2025-03-06 08:28:58; False; 12,69; 10,19; 0,00; links
37; 2025-03-06 08:29:14; False; 26,32; 9,50; 0,00; rechts
37; 2025-03-06 08:29:16; True; 211,66; 8,73; 0,00; links
37; 2025-03-06 08:29:16; True; 0,00; 0,00; 0,00; rechts
37; 2025-03-06 08:29:20; True; 0,67; 64,45; 0,00; rechts
37; 2025-03-06 08:29:24; False; 160,77; 6,52; 0,00; links
37; 2025-03-06 08:29:26; True; 0,89; 156,30; 0,00; rechts
37; 2025-03-06 08:29:31; False; 347,31; 6,91; 0,00; rechts
37; 2025-03-06 08:29:37; False; 331,84; 9,27; 0,00; rechts
37; 2025-03-06 08:29:43; True; 339,08; 2,26; 0,00; rechts
37; 2025-03-06 08:29:43; True; 0,00; 0,00; 0,00; rechts
37; 2025-03-06 08:30:02; False; 138,53; 6,58; 0,00; links
37; 2025-03-06 08:30:15; False; 157,74; 9,46; 0,00; links
37; 2025-03-06 08:30:22; True; 294,41; 0,40; 0,00; rechts
37; 2025-03-06 08:30:22; True; 0,00; 0,00; 0,00; rechts
37; 2025-03-06 08:30:26; True; 0,00; 0,00; 0,00; rechts
37; 2025-03-06 08:30:27; False; 18,30; 96,23; 0,00; rechts
37; 2025-03-06 08:30:28; True; 0,00; 0,00; 0,00; rechts
37; 2025-03-06 08:30:45; False; 314,06; 6,27; 0,00; rechts
37; 2025-03-06 08:30:51; False; 27,75; 62,41; 0,00; links
37; 2025-03-06 08:30:58; False; 34,34; 93,86; 0,00; rechts
37; 2025-03-06 08:31:06; False; 20,69; 8,87; 0,00; links
37; 2025-03-06 08:31:12; False; 357,82; 27,46; 0,00; rechts
37; 2025-03-06 08:31:17; False; 406,72; 3,79; 0,00; rechts
