ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
31; 2025-03-06 08:15:27; False; 350,78; 4,90; 0,00; rechts
31; 2025-03-06 08:15:32; False; 589,50; 5,72; 0,00; rechts
31; 2025-03-06 08:15:42; False; 557,33; 8,07; 0,00; rechts
31; 2025-03-06 08:15:49; False; 364,76; 17,31; 0,00; rechts
31; 2025-03-06 08:15:54; False; 193,50; 12,71; 0,00; rechts
31; 2025-03-06 08:16:01; False; 484,35; 4,81; 0,00; rechts
31; 2025-03-06 08:16:04; False; 213,19; 4,73; 0,00; rechts
31; 2025-03-06 08:16:18; False; 470,91; 7,29; 0,00; rechts
31; 2025-03-06 08:16:23; False; 468,92; 17,10; 0,00; rechts
31; 2025-03-06 08:16:28; False; 515,02; 2,82; 0,00; rechts
31; 2025-03-06 08:16:40; False; 1,64; 160,66; 0,00; links
31; 2025-03-06 08:16:42; False; 3,22; 174,53; 0,00; links
31; 2025-03-06 08:16:46; False; 7,37; 38,49; 0,00; links
31; 2025-03-06 08:16:50; False; 5,71; 64,59; 0,00; links
31; 2025-03-06 08:17:03; False; 6,07; 37,29; 0,00; links
31; 2025-03-06 08:17:06; False; 6,69; 31,16; 0,00; rechts
31; 2025-03-06 08:17:10; False; 272,16; 3,26; 0,00; rechts
31; 2025-03-06 08:17:17; False; 307,71; 1,89; 0,00; rechts
31; 2025-03-06 08:17:19; True; 0,13; 152,83; 0,00; rechts
31; 2025-03-06 08:17:24; False; 496,44; 8,95; 0,00; rechts
31; 2025-03-06 08:17:32; False; 350,53; 5,57; 0,00; rechts
31; 2025-03-06 08:17:37; False; 452,51; 15,80; 0,00; rechts
31; 2025-03-06 08:17:50; False; 8,87; 46,76; 0,00; rechts
31; 2025-03-06 08:17:51; True; 2,07; 123,32; 0,00; rechts
31; 2025-03-06 08:17:55; False; 2,39; 47,06; 0,00; links
31; 2025-03-06 08:18:00; False; 9,17; 58,69; 0,00; rechts
31; 2025-03-06 08:18:06; False; 14,63; 32,98; 0,00; links
31; 2025-03-06 08:18:14; False; 306,94; 1,74; 0,00; rechts
