ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
46; 2025-02-20 19:00:48; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:00:49; False; 1.20; 76.20; 0.00; links
46; 2025-02-20 19:00:50; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:00:51; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:00:53; True; 329.85; 2.82; 0.00; links
46; 2025-02-20 19:01:00; False; 374.85; 3.74; 0.00; links
46; 2025-02-20 19:01:04; False; 363.06; 5.54; 0.00; links
46; 2025-02-20 19:01:05; True; 0.00; 67.72; 0.00; rechts
46; 2025-02-20 19:01:05; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:01:05; False; 16.80; 113.66; 0.00; rechts
46; 2025-02-20 19:01:06; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:01:10; False; 117.60; 84.93; 0.00; links
46; 2025-02-20 19:01:14; False; 377.55; 5.77; 0.00; links
46; 2025-02-20 19:01:16; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:01:22; False; 345.52; 6.49; 0.00; links
46; 2025-02-20 19:01:23; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:01:26; False; 344.50; 7.87; 0.00; links
46; 2025-02-20 19:01:34; False; 371.35; 5.37; 0.00; links
46; 2025-02-20 19:01:42; False; 332.20; 5.54; 0.00; links
46; 2025-02-20 19:01:48; False; 282.09; 0.50; 0.00; links
46; 2025-02-20 19:01:48; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:01:52; False; 267.13; 7.31; 0.00; links
46; 2025-02-20 19:01:56; True; 355.83; 2.50; 0.00; links
46; 2025-02-20 19:01:56; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:02:03; False; 174.28; 4.93; 0.00; links
46; 2025-02-20 19:02:05; False; 379.75; 18.54; 0.00; links
46; 2025-02-20 19:02:11; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:02:12; True; 1.04; 107.82; 0.00; links
46; 2025-02-20 19:02:14; False; 321.95; 5.44; 0.00; links
46; 2025-02-20 19:02:18; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:02:19; False; 6.63; 63.14; 0.00; rechts
46; 2025-02-20 19:02:25; False; 321.03; 1.33; 0.00; links
46; 2025-02-20 19:02:29; False; 248.87; 6.52; 0.00; links
46; 2025-02-20 19:02:35; False; 160.71; 5.38; 0.00; links
46; 2025-02-20 19:02:43; False; 352.11; 8.01; 0.00; links
46; 2025-02-20 19:02:49; False; 5.79; 14.18; 0.00; links
46; 2025-02-20 19:02:53; True; 244.22; 5.33; 0.00; links
46; 2025-02-20 19:03:01; False; 232.97; 2.52; 0.00; links
46; 2025-02-20 19:03:10; False; 9.67; 5.32; 0.00; rechts
46; 2025-02-20 19:03:17; False; 256.75; 3.21; 0.00; links
46; 2025-02-20 19:03:17; True; 0.00; 0.00; 0.00; rechts
46; 2025-02-20 19:03:22; False; 4.02; 167.88; 0.00; links
