ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
52; 2025-03-06 08:33:30; False; 4.75; 9.77; 0.00; links
52; 2025-03-06 08:33:36; False; 24.96; 5.25; 0.00; rechts
52; 2025-03-06 08:33:39; False; 162.96; 10.37; 0.00; rechts
52; 2025-03-06 08:33:44; True; 63.13; 3.49; 0.00; links
52; 2025-03-06 08:33:44; True; 0.00; 0.00; 0.00; rechts
52; 2025-03-06 08:33:47; False; 30.43; 6.84; 0.00; rechts
52; 2025-03-06 08:33:52; False; 144.24; 6.89; 0.00; rechts
52; 2025-03-06 08:33:55; False; 177.91; 10.24; 0.00; rechts
52; 2025-03-06 08:33:56; True; 2.21; 86.97; 0.00; links
52; 2025-03-06 08:33:58; False; 151.23; 9.58; 0.00; rechts
52; 2025-03-06 08:34:02; False; 179.15; 19.04; 0.00; rechts
52; 2025-03-06 08:34:06; False; 183.36; 16.73; 0.00; rechts
52; 2025-03-06 08:34:11; False; 167.84; 19.55; 0.00; rechts
52; 2025-03-06 08:34:12; True; 0.00; 0.00; 0.00; rechts
52; 2025-03-06 08:34:14; False; 173.39; 22.59; 0.00; rechts
52; 2025-03-06 08:34:17; False; 136.28; 37.41; 0.00; links
52; 2025-03-06 08:34:23; True; 146.69; 20.95; 0.00; rechts
52; 2025-03-06 08:34:27; False; 174.71; 8.19; 0.00; rechts
52; 2025-03-06 08:34:32; False; 25.59; 2.20; 0.00; links
52; 2025-03-06 08:34:35; False; 122.75; 9.61; 0.00; rechts
52; 2025-03-06 08:34:38; False; 95.29; 6.39; 0.00; rechts
52; 2025-03-06 08:34:42; False; 52.68; 5.37; 0.00; rechts
52; 2025-03-06 08:34:46; False; 1.34; 171.87; 0.00; links
52; 2025-03-06 08:35:04; False; 189.11; 11.59; 0.00; rechts
52; 2025-03-06 08:35:07; True; 84.94; 4.81; 0.00; rechts
52; 2025-03-06 08:35:10; False; 149.51; 10.02; 0.00; rechts
52; 2025-03-06 08:35:16; False; 9.92; 1.77; 0.00; links
52; 2025-03-06 08:35:19; False; 176.06; 7.23; 0.00; rechts
52; 2025-03-06 08:35:23; True; 19.25; 35.62; 0.00; links
52; 2025-03-06 08:35:26; False; 0.74; 5.25; 0.00; links
52; 2025-03-06 08:35:29; False; 44.96; 4.07; 0.00; links
52; 2025-03-06 08:35:35; False; 86.69; 5.22; 0.00; rechts
52; 2025-03-06 08:35:38; False; 125.23; 5.06; 0.00; links
52; 2025-03-06 08:35:42; False; 154.12; 9.02; 0.00; rechts
52; 2025-03-06 08:35:49; False; 41.53; 2.20; 0.00; links
52; 2025-03-06 08:35:53; False; 111.58; 9.26; 0.00; rechts
52; 2025-03-06 08:35:53; True; 0.07; 59.17; 0.00; rechts
52; 2025-03-06 08:36:01; False; 31.69; 4.04; 0.00; rechts
52; 2025-03-06 08:36:12; False; 125.85; 3.99; 0.00; links
