ID; Date; Success; Distance; Fall Velocity; Pass Time
50; 2025-02-13 09:01:36; False; 2.15; 0.00; 1.50
50; 2025-02-13 09:02:24; False; 1.47; 0.00; 1.50
50; - ;Reset Count; 20
