ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
2; 2025-02-26 10:05:59; False; 16.01; 7.84; 0.00; rechts
2; 2025-02-26 10:06:02; True; 1.44; 101.66; 0.00; rechts
2; 2025-02-26 10:06:04; False; 103.79; 13.02; 0.00; rechts
2; 2025-02-26 10:06:08; False; 129.12; 20.37; 0.00; rechts
2; 2025-02-26 10:06:12; True; 39.33; 7.45; 0.00; links
2; 2025-02-26 10:06:16; True; 6.42; 3.33; 0.00; rechts
2; 2025-02-26 10:06:18; True; 16.66; 7.15; 0.00; links
2; 2025-02-26 10:06:21; False; 33.15; 12.92; 0.00; links
2; 2025-02-26 10:06:25; False; 11.42; 9.75; 0.00; links
2; 2025-02-26 10:06:27; True; 0.00; 0.00; 0.00; rechts
2; 2025-02-26 10:06:29; True; 6.98; 4.29; 0.00; rechts
2; 2025-02-26 10:06:31; False; 75.36; 16.26; 0.00; rechts
2; 2025-02-26 10:06:32; True; 1.10; 131.89; 0.00; rechts
2; 2025-02-26 10:06:34; False; 12.21; 116.40; 0.00; rechts
2; 2025-02-26 10:06:36; False; 1.30; 63.29; 0.00; rechts
2; 2025-02-26 10:06:37; False; 1.70; 68.08; 0.00; links
2; 2025-02-26 10:06:38; False; 0.25; 162.18; 0.00; rechts
2; 2025-02-26 10:06:40; False; 1.56; 165.14; 0.00; rechts
2; 2025-02-26 10:06:43; False; 1.62; 14.37; 0.00; links
2; 2025-02-26 10:06:51; False; 8.22; 10.57; 0.00; rechts
2; 2025-02-26 10:06:53; False; 2.34; 41.34; 0.00; links
2; 2025-02-26 10:06:55; False; 0.00; 129.38; 0.00; rechts
2; 2025-02-26 10:06:57; False; 0.75; 146.44; 0.00; rechts
2; 2025-02-26 10:06:58; False; 0.21; 163.47; 0.00; links
2; 2025-02-26 10:06:59; False; 0.10; 164.23; 0.00; rechts
2; 2025-02-26 10:07:01; False; 0.05; 168.67; 0.00; rechts
2; 2025-02-26 10:07:02; False; 0.35; 174.23; 0.00; rechts
2; 2025-02-26 10:07:05; False; 8.19; 21.45; 0.00; links
2; 2025-02-26 10:07:09; False; 3.86; 25.06; 0.00; links
2; 2025-02-26 10:07:12; False; 10.49; 1.67; 0.00; links
2; 2025-02-26 10:07:15; False; 129.31; 15.15; 0.00; rechts
2; 2025-02-26 10:07:19; True; 2.56; 2.25; 0.00; links
2; 2025-02-26 10:07:21; False; 11.64; 6.99; 0.00; links
2; 2025-02-26 10:07:24; True; 51.44; 5.49; 0.00; rechts
2; 2025-02-26 10:07:29; True; 42.07; 5.94; 0.00; rechts
2; 2025-02-26 10:07:31; False; 14.87; 7.57; 0.00; links
2; 2025-02-26 10:07:39; True; 16.59; 6.99; 0.00; links
2; 2025-02-26 10:07:41; False; 10.29; 8.62; 0.00; links
2; 2025-02-26 10:07:45; False; 2.43; 155.75; 0.00; rechts
2; 2025-02-26 10:07:47; False; 0.60; 111.27; 0.00; links
2; 2025-02-26 10:07:48; False; 0.17; 88.43; 0.00; rechts
2; 2025-02-26 10:07:50; False; 2.17; 148.68; 0.00; rechts
2; 2025-02-26 10:07:53; False; 0.00; 147.19; 0.00; rechts
2; 2025-02-26 10:07:54; False; 0.33; 131.14; 0.00; links
2; 2025-02-26 10:07:55; False; 0.90; 135.69; 0.00; rechts
2; 2025-02-26 10:07:57; True; 13.20; 9.04; 0.00; links
2; 2025-02-26 10:08:00; False; 139.46; 9.14; 0.00; rechts
2; 2025-02-26 10:08:04; False; 126.98; 13.64; 0.00; rechts
2; 2025-02-26 10:08:10; True; 33.33; 9.01; 0.00; links
2; 2025-02-26 10:08:13; False; 6.14; 4.37; 0.00; rechts
2; 2025-02-26 10:08:18; False; 162.58; 19.09; 0.00; links
2; 2025-02-26 10:08:22; False; 13.58; 11.90; 0.00; links
2; 2025-02-26 10:08:26; False; 4.15; 10.30; 0.00; rechts
2; 2025-02-26 10:08:29; False; 3.70; 8.35; 0.00; links
2; 2025-02-26 10:08:32; False; 1.79; 170.44; 0.00; rechts
2; 2025-02-26 10:08:34; False; 4.42; 159.95; 0.00; rechts
2; 2025-02-26 10:08:36; False; 1.11; 151.40; 0.00; rechts
2; 2025-02-26 10:08:38; False; 3.69; 143.62; 0.00; rechts
2; 2025-02-26 10:08:40; False; 3.47; 59.43; 0.00; links
2; 2025-02-26 10:08:43; False; 0.04; 132.69; 0.00; links
