ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
3; 2025-02-19 10:04:50; False; 1.28; 94.37; 0.00; links
3; 2025-02-19 10:04:55; False; 343.22; 13.49; 0.00; rechts
3; 2025-02-19 10:05:01; False; 70.02; 54.19; 0.00; rechts
3; 2025-02-19 10:05:13; False; 34.32; 125.53; 0.00; rechts
3; 2025-02-19 10:05:23; False; 384.77; 6.42; 0.00; rechts
3; 2025-02-19 10:05:34; False; 292.13; 22.93; 0.00; rechts
3; 2025-02-19 10:06:13; False; 354.09; 12.76; 0.00; rechts
3; 2025-02-19 10:06:23; False; 7.54; 162.83; 0.00; links
3; 2025-02-19 10:06:27; False; 308.56; 2.33; 0.00; rechts
3; 2025-02-19 10:06:34; False; 346.14; 2.17; 0.00; rechts
3; 2025-02-19 10:06:40; True; 0.00; 0.00; 0.00; rechts
3; 2025-02-19 10:06:41; False; 36.69; 105.39; 0.00; links
3; 2025-02-19 10:06:45; False; 331.80; 5.81; 0.00; rechts
3; 2025-02-19 10:06:58; False; 52.84; 43.71; 0.00; rechts
3; 2025-02-19 10:07:02; False; 375.46; 2.16; 0.00; rechts
3; 2025-02-19 10:07:18; False; 327.44; 2.18; 0.00; rechts
3; 2025-02-19 10:07:24; False; 336.44; 22.67; 0.00; links
