ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
33; 2025-02-20 08:38:55; False; 341,62; 11,20; 0,00; links
33; 2025-02-20 08:38:58; False; 356,95; 11,52; 0,00; links
33; 2025-02-20 08:39:02; False; 359,61; 7,84; 0,00; links
33; 2025-02-20 08:39:06; True; 288,38; 7,38; 0,00; links
33; 2025-02-20 08:39:10; True; 343,30; 2,92; 0,00; links
33; 2025-02-20 08:39:12; True; 306,02; 5,50; 0,00; links
33; 2025-02-20 08:39:14; True; 316,99; 4,87; 0,00; links
33; 2025-02-20 08:39:20; False; 326,35; 3,11; 0,00; links
33; 2025-02-20 08:39:23; False; 363,41; 8,55; 0,00; links
33; 2025-02-20 08:39:26; False; 369,82; 11,49; 0,00; links
33; 2025-02-20 08:39:29; True; 372,79; 3,38; 0,00; rechts
33; 2025-02-20 08:39:31; False; 375,33; 9,62; 0,00; links
33; 2025-02-20 08:39:34; False; 18,20; 11,10; 0,00; rechts
33; 2025-02-20 08:39:35; True; 0,03; 100,73; 0,00; rechts
33; 2025-02-20 08:39:37; False; 78,46; 9,85; 0,00; links
33; 2025-02-20 08:39:44; False; 28,03; 17,82; 0,00; rechts
33; 2025-02-20 08:39:47; True; 285,03; 1,49; 0,00; links
33; 2025-02-20 08:39:51; True; 264,31; 3,92; 0,00; links
33; 2025-02-20 08:39:54; False; 145,06; 30,09; 0,00; links
33; 2025-02-20 08:39:57; False; 14,61; 23,45; 0,00; rechts
33; 2025-02-20 08:40:02; False; 1,19; 145,96; 0,00; rechts
33; 2025-02-20 08:40:07; False; 3,28; 56,37; 0,00; links
33; 2025-02-20 08:40:10; False; 3,62; 50,40; 0,00; links
33; 2025-02-20 08:40:11; False; 16,68; 97,66; 0,00; rechts
33; 2025-02-20 08:40:16; False; 3,27; 75,21; 0,00; links
33; 2025-02-20 08:40:20; False; 1,83; 58,36; 0,00; rechts
33; 2025-02-20 08:40:25; False; 2,04; 60,75; 0,00; links
33; 2025-02-20 08:40:28; False; 12,09; 58,27; 0,00; links
33; 2025-02-20 08:40:33; False; 38,38; 12,13; 0,00; rechts
33; 2025-02-20 08:40:36; False; 22,91; 73,05; 0,00; links
33; 2025-02-20 08:40:41; False; 7,43; 12,02; 0,00; links
33; 2025-02-20 08:40:48; False; 348,93; 10,90; 0,00; links
33; 2025-02-20 08:40:52; False; 409,00; 8,96; 0,00; rechts
33; 2025-02-20 08:40:59; True; 1,33; 162,33; 0,00; rechts
33; 2025-02-20 08:41:01; False; 346,62; 18,00; 0,00; rechts
33; 2025-02-20 08:41:05; True; 239,21; 7,05; 0,00; links
33; 2025-02-20 08:41:10; True; 7,41; 5,26; 0,00; rechts
33; 2025-02-20 08:41:11; False; 141,57; 41,38; 0,00; rechts
33; 2025-02-20 08:41:15; False; 3,08; 55,89; 0,00; rechts
33; 2025-02-20 08:41:22; False; 5,92; 46,20; 0,00; links
33; 2025-02-20 08:41:26; False; 7,61; 18,94; 0,00; links
33; 2025-02-20 08:41:32; False; 12,51; 39,04; 0,00; links
33; 2025-02-20 08:41:36; False; 5,88; 40,63; 0,00; links
33; 2025-02-20 08:41:47; False; 0,43; 54,46; 0,00; links
