ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
9; 2025-03-05 10:16:20; False; 4,23; 4,97; 0,00; links
9; 2025-03-05 10:16:36; False; 105,40; 12,36; 0,00; rechts
9; 2025-03-05 10:16:47; True; 21,00; 5,98; 0,00; rechts
9; 2025-03-05 10:16:50; True; 9,27; 8,65; 0,00; rechts
9; 2025-03-05 10:16:52; True; 20,72; 11,07; 0,00; rechts
9; 2025-03-05 10:16:54; True; 20,96; 4,64; 0,00; rechts
9; 2025-03-05 10:16:57; True; 4,56; 2,15; 0,00; links
9; 2025-03-05 10:17:02; False; 7,59; 2,62; 0,00; rechts
9; 2025-03-05 10:17:05; True; 2,14; 11,58; 0,00; links
9; 2025-03-05 10:17:07; True; 34,07; 13,40; 0,00; rechts
9; 2025-03-05 10:17:08; True; 12,92; 8,66; 0,00; links
9; 2025-03-05 10:17:10; True; 32,56; 12,44; 0,00; rechts
9; 2025-03-05 10:17:11; True; 8,32; 5,83; 0,00; rechts
9; 2025-03-05 10:17:12; True; 18,53; 11,16; 0,00; rechts
9; 2025-03-05 10:17:17; True; 39,34; 11,06; 0,00; rechts
9; 2025-03-05 10:17:19; True; 3,55; 5,21; 0,00; links
9; 2025-03-05 10:17:20; True; 19,33; 11,58; 0,00; rechts
9; 2025-03-05 10:17:21; True; 11,55; 8,99; 0,00; rechts
9; 2025-03-05 10:17:23; True; 12,57; 12,51; 0,00; rechts
9; 2025-03-05 10:17:24; True; 10,79; 4,64; 0,00; rechts
9; 2025-03-05 10:17:25; True; 7,13; 4,24; 0,00; rechts
9; 2025-03-05 10:17:28; True; 2,57; 6,79; 0,00; links
9; 2025-03-05 10:18:13; False; 3,03; 7,10; 0,00; rechts
9; 2025-03-05 10:18:16; False; 33,26; 4,26; 0,00; rechts
9; 2025-03-05 10:18:19; True; 18,89; 4,38; 0,00; links
9; 2025-03-05 10:18:20; False; 21,99; 18,89; 0,00; rechts
9; 2025-03-05 10:18:23; True; 23,78; 4,16; 0,00; rechts
9; 2025-03-05 10:18:24; True; 16,82; 5,66; 0,00; rechts
9; 2025-03-05 10:18:26; True; 4,62; 2,63; 0,00; rechts
9; 2025-03-05 10:18:27; True; 12,04; 2,40; 0,00; rechts
9; 2025-03-05 10:18:29; True; 41,97; 16,02; 0,00; rechts
9; 2025-03-05 10:18:31; True; 8,50; 5,89; 0,00; links
9; 2025-03-05 10:18:33; True; 11,37; 1,32; 0,00; rechts
9; 2025-03-05 10:18:36; True; 47,92; 6,43; 0,00; rechts
9; 2025-03-05 10:18:39; False; 0,22; 10,49; 0,00; links
9; 2025-03-05 10:18:43; True; 7,62; 4,01; 0,00; links
9; 2025-03-05 10:18:47; False; 13,97; 12,73; 0,00; rechts
9; 2025-03-05 10:18:51; True; 6,94; 2,94; 0,00; links
9; 2025-03-05 10:18:55; True; 21,49; 1,65; 0,00; rechts
9; 2025-03-05 10:18:58; False; 13,06; 15,40; 0,00; links
9; 2025-03-05 10:19:04; False; 8,06; 5,59; 0,00; rechts
