ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
57; 2025-02-13 09:11:51; False; 1.51; 69.30; 0.00; links
57; 2025-02-13 09:11:53; False; 6.28; 88.28; 0.00; links
57; 2025-02-13 09:11:59; False; 11.55; 47.17; 0.00; links
57; 2025-02-13 09:12:14; False; 354.56; 3.65; 0.00; links
57; 2025-02-13 09:12:22; False; 303.42; 3.41; 0.00; links
57; 2025-02-13 09:12:26; False; 267.06; 4.83; 0.00; links
57; 2025-02-13 09:12:31; False; 327.26; 19.84; 0.00; links
57; 2025-02-13 09:12:40; False; 369.83; 18.67; 0.00; links
57; 2025-02-13 09:12:45; True; 303.48; 4.56; 0.00; links
57; 2025-02-13 09:12:51; False; 344.04; 4.79; 0.00; links
57; 2025-02-13 09:12:58; False; 357.65; 10.20; 0.00; links
57; 2025-02-13 09:13:05; False; 301.70; 5.33; 0.00; links
57; 2025-02-13 09:13:09; False; 376.62; 15.20; 0.00; links
57; 2025-02-13 09:13:17; False; 349.86; 15.63; 0.00; links
57; 2025-02-13 09:13:25; False; 357.29; 5.79; 0.00; links
57; 2025-02-13 09:13:31; False; 365.94; 13.57; 0.00; links
57; 2025-02-13 09:13:52; True; 331.21; 5.02; 0.00; links
57; 2025-02-13 09:13:57; False; 360.54; 20.43; 0.00; links
57; 2025-02-13 09:14:08; False; 374.57; 12.72; 0.00; links
57; 2025-02-13 09:14:19; False; 369.96; 9.71; 0.00; links
57; 2025-02-13 09:14:25; False; 241.35; 7.07; 0.00; links
