ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
16; 2025-02-26 10:29:01; False; 173,05; 15,10; 0,00; links
16; 2025-02-26 10:29:06; True; 222,59; 2,15; 0,00; links
16; 2025-02-26 10:29:10; False; 342,50; 9,41; 0,00; links
16; 2025-02-26 10:29:14; True; 171,04; 14,91; 0,00; links
16; 2025-02-26 10:29:14; True; 0,24; 141,93; 0,00; rechts
16; 2025-02-26 10:29:18; False; 379,78; 5,49; 0,00; links
16; 2025-02-26 10:29:23; False; 427,56; 3,75; 0,00; links
16; 2025-02-26 10:29:29; False; 352,58; 9,55; 0,00; links
16; 2025-02-26 10:29:30; True; 2,20; 126,27; 0,00; rechts
16; 2025-02-26 10:29:31; True; 0,00; 0,00; 0,00; rechts
16; 2025-02-26 10:29:32; False; 6,61; 96,88; 0,00; links
16; 2025-02-26 10:29:34; True; 127,47; 2,30; 0,00; links
16; 2025-02-26 10:29:39; False; 347,41; 14,07; 0,00; links
16; 2025-02-26 10:29:48; True; 328,26; 5,09; 0,00; links
16; 2025-02-26 10:29:57; False; 31,73; 14,21; 0,00; links
16; 2025-02-26 10:30:00; True; 173,03; 11,03; 0,00; links
16; 2025-02-26 10:30:04; False; 379,84; 7,46; 0,00; links
16; 2025-02-26 10:30:07; True; 286,40; 2,51; 0,00; links
16; 2025-02-26 10:30:11; False; 342,72; 11,71; 0,00; links
16; 2025-02-26 10:30:15; False; 321,37; 2,57; 0,00; links
16; 2025-02-26 10:30:18; False; 332,43; 3,92; 0,00; links
16; 2025-02-26 10:30:24; True; 211,57; 7,21; 0,00; links
16; 2025-02-26 10:30:27; False; 269,90; 13,78; 0,00; links
16; 2025-02-26 10:30:31; False; 233,89; 13,29; 0,00; links
16; 2025-02-26 10:30:34; True; 241,96; 5,33; 0,00; links
16; 2025-02-26 10:30:38; False; 308,50; 1,94; 0,00; links
16; 2025-02-26 10:30:41; False; 540,95; 5,03; 0,00; links
16; 2025-02-26 10:30:46; False; 528,95; 10,73; 0,00; links
16; 2025-02-26 10:30:57; False; 217,85; 6,91; 0,00; links
16; 2025-02-26 10:31:37; True; 175,55; 5,90; 0,00; links
16; 2025-02-26 10:31:41; False; 33,73; 8,14; 0,00; links
