ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
6; 2025-02-26 10:07:36; True; 27,30; 1,86; 0,00; links
6; 2025-02-26 10:07:39; True; 138,72; 5,38; 0,00; links
6; 2025-02-26 10:07:43; True; 245,38; 0,77; 0,00; links
6; 2025-02-26 10:07:49; True; 4,68; 1,31; 0,00; rechts
6; 2025-02-26 10:07:53; False; 184,17; 8,77; 0,00; links
6; 2025-02-26 10:07:57; False; 24,84; 5,70; 0,00; rechts
6; 2025-02-26 10:07:58; True; 0,00; 0,00; 0,00; rechts
6; 2025-02-26 10:07:58; True; 0,00; 0,00; 0,00; rechts
6; 2025-02-26 10:07:59; True; 0,37; 117,56; 0,00; rechts
6; 2025-02-26 10:08:01; True; 3,01; 5,73; 0,00; rechts
6; 2025-02-26 10:08:05; False; 177,58; 8,90; 0,00; links
6; 2025-02-26 10:08:07; True; 0,00; 0,00; 0,00; rechts
6; 2025-02-26 10:08:11; False; 11,50; 4,59; 0,00; rechts
6; 2025-02-26 10:08:14; False; 186,63; 5,90; 0,00; links
6; 2025-02-26 10:08:18; False; 186,01; 12,26; 0,00; links
6; 2025-02-26 10:08:22; False; 4,22; 71,30; 0,00; links
6; 2025-02-26 10:08:26; False; 11,33; 29,95; 0,00; links
