ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
36; 2025-02-13 08:28:07; False; 4.50; 8.49; 0.00; rechts
36; 2025-02-13 08:28:12; False; 309.45; 7.64; 0.00; links
36; 2025-02-13 08:28:22; False; 1.99; 9.91; 0.00; links
36; 2025-02-13 08:28:26; False; 12.31; 7.83; 0.00; links
36; 2025-02-13 08:28:29; False; 1.37; 136.53; 0.00; links
36; 2025-02-13 08:28:33; True; 16.82; 0.25; 0.00; links
36; 2025-02-13 08:28:39; False; 32.16; 5.06; 0.00; links
36; 2025-02-13 08:28:55; False; 371.72; 6.31; 0.00; links
36; 2025-02-13 08:29:04; True; 361.25; 3.46; 0.00; links
36; 2025-02-13 08:29:28; False; 10.08; 76.24; 0.00; rechts
36; 2025-02-13 08:29:31; False; 32.90; 110.03; 0.00; links
36; 2025-02-13 08:29:38; False; 339.61; 6.01; 0.00; links
36; 2025-02-13 08:29:43; False; 419.49; 0.60; 0.00; links
36; 2025-02-13 08:29:49; False; 178.71; 6.35; 0.00; links
36; 2025-02-13 08:29:57; False; 380.63; 20.66; 0.00; links
36; 2025-02-13 08:30:04; False; 10.42; 8.88; 0.00; links
36; 2025-02-13 08:30:07; False; 3.21; 7.21; 0.00; links
36; 2025-02-13 08:30:22; False; 10.56; 107.30; 0.00; rechts
36; 2025-02-13 08:30:40; False; 366.08; 13.86; 0.00; links
36; 2025-02-13 08:30:45; False; 366.46; 12.93; 0.00; links
36; 2025-02-13 08:30:52; False; 345.05; 2.52; 0.00; links
36; 2025-02-13 08:30:56; False; 372.06; 9.38; 0.00; links
