ID; Date; Success; RotationDegree; ThrowDegree; StrenghValue; Direction
51; 2025-02-13 08:59:57; False; 4.07; 166.93; 0.00; links
51; 2025-02-13 09:00:00; False; 2.05; 10.40; 0.00; links
51; 2025-02-13 09:00:03; False; 20.88; 3.05; 0.00; rechts
51; 2025-02-13 09:00:23; False; 356.65; 5.62; 0.00; links
51; 2025-02-13 09:00:27; False; 334.84; 9.38; 0.00; rechts
51; 2025-02-13 09:00:33; False; 155.54; 4.42; 0.00; rechts
51; 2025-02-13 09:00:37; False; 304.48; 6.12; 0.00; rechts
51; 2025-02-13 09:00:41; False; 280.23; 3.65; 0.00; rechts
51; 2025-02-13 09:00:46; False; 278.91; 4.76; 0.00; rechts
51; 2025-02-13 09:00:51; True; 281.17; 1.81; 0.00; rechts
51; 2025-02-13 09:00:57; False; 315.79; 2.81; 0.00; rechts
51; 2025-02-13 09:01:01; False; 330.32; 6.30; 0.00; links
51; 2025-02-13 09:01:06; False; 337.32; 1.78; 0.00; rechts
51; 2025-02-13 09:01:10; False; 306.12; 2.39; 0.00; rechts
51; 2025-02-13 09:01:14; False; 308.27; 3.15; 0.00; rechts
51; 2025-02-13 09:01:16; False; 6.91; 121.63; 0.00; links
51; 2025-02-13 09:01:19; False; 336.05; 7.50; 0.00; rechts
51; 2025-02-13 09:01:21; False; 8.07; 132.26; 0.00; rechts
51; 2025-02-13 09:01:25; False; 346.90; 6.55; 0.00; links
51; 2025-02-13 09:01:30; False; 328.95; 5.28; 0.00; rechts
51; 2025-02-13 09:01:35; False; 341.54; 7.78; 0.00; rechts
51; 2025-02-13 09:01:41; False; 319.71; 11.56; 0.00; rechts
51; 2025-02-13 09:01:45; False; 242.44; 1.05; 0.00; rechts
51; 2025-02-13 09:01:49; False; 292.33; 2.66; 0.00; rechts
51; 2025-02-13 09:01:55; False; 21.80; 4.53; 0.00; links
51; 2025-02-13 09:01:58; True; 323.93; 4.93; 0.00; rechts
51; 2025-02-13 09:02:03; False; 12.66; 14.04; 0.00; links
51; 2025-02-13 09:02:09; False; 317.49; 4.05; 0.00; rechts
51; 2025-02-13 09:02:13; False; 140.25; 6.02; 0.00; rechts
51; 2025-02-13 09:02:17; False; 361.32; 11.38; 0.00; rechts
51; 2025-02-13 09:02:21; False; 348.88; 7.94; 0.00; rechts
51; 2025-02-13 09:02:26; False; 97.72; 5.24; 0.00; links
51; 2025-02-13 09:02:28; False; 46.13; 166.90; 0.00; links
