ID; Date; Points
12; 2025-02-26 10:17:28; 1
12; 2025-02-26 10:17:31; 1
12; 2025-02-26 10:17:35; 2
12; 2025-02-26 10:17:46; 40
12; 2025-02-26 10:17:52; 12
12; 2025-02-26 10:17:59; 12
12; 2025-02-26 10:18:10; 3
12; 2025-02-26 10:18:18; 2
12; 2025-02-26 10:18:25; 2
12; 2025-02-26 10:18:38; 1
12; 2025-02-26 10:18:43; 6
12; 2025-02-26 10:18:55; 8
12; 2025-02-26 10:19:17; 80
12; 2025-02-26 10:19:24; 4
12; 2025-02-26 10:19:29; 5
12; 2025-02-26 10:19:33; 3
12; 2025-02-26 10:19:43; 4
12; 2025-02-26 10:19:51; 1
12; 2025-02-26 10:19:56; 2
12; 2025-02-26 10:20:01; 2
12; 2025-02-26 10:20:05; 3
12; 2025-02-26 10:20:12; 1
